4.0000000000E+00 4.0857857170E+01 6.4158698931E+00
4.0200000000E+00 4.0666164949E+01 6.2673463160E+00
4.0400000000E+00 4.0446005364E+01 6.1517297450E+00
4.0600000000E+00 4.0245099361E+01 6.0825010279E+00
4.0800000000E+00 3.9959241820E+01 6.0172512827E+00
4.1000000000E+00 3.9789097109E+01 5.9042609361E+00
4.1200000000E+00 3.9692408676E+01 5.8813796174E+00
4.1400000000E+00 3.9470002202E+01 5.8730776905E+00
4.1600000000E+00 3.9205528231E+01 5.9151084149E+00
4.1800000000E+00 3.8945349645E+01 5.9766333291E+00
4.2000000000E+00 3.8759638053E+01 6.0097449000E+00
4.2200000000E+00 3.8583423103E+01 6.0778424385E+00
4.2400000000E+00 3.8412796732E+01 6.1784357128E+00
4.2600000000E+00 3.8251875459E+01 6.3086191468E+00
4.2800000000E+00 3.8104168602E+01 6.4653238582E+00
4.3000000000E+00 3.7964732743E+01 6.6374837296E+00
4.3200000000E+00 3.7816045575E+01 6.8091846058E+00
4.3400000000E+00 3.7689637651E+01 7.0109059418E+00
4.3600000000E+00 3.7585076180E+01 7.2256889352E+00
4.3800000000E+00 3.7509449357E+01 7.4696481541E+00
4.4000000000E+00 3.7466069616E+01 7.7476088365E+00
4.4200000000E+00 3.7446569482E+01 8.0497382007E+00
4.4400000000E+00 3.7412774919E+01 8.3163926152E+00
4.4600000000E+00 3.7422446552E+01 8.6086257542E+00
4.4800000000E+00 3.7481468928E+01 8.9238168303E+00
4.5000000000E+00 3.7480478641E+01 9.2143668265E+00
4.5200000000E+00 3.7497981249E+01 9.5041394985E+00
4.5400000000E+00 3.7571559865E+01 9.7931086324E+00
4.5600000000E+00 3.7650350232E+01 1.0076547883E+01
4.5800000000E+00 3.7642066371E+01 1.0385651535E+01
4.6000000000E+00 3.7701381853E+01 1.0676073317E+01
4.6200000000E+00 3.7821741946E+01 1.0926432130E+01
4.6400000000E+00 3.7847420854E+01 1.1229762051E+01
4.6600000000E+00 3.7878803298E+01 1.1552451882E+01
4.6800000000E+00 3.7979980091E+01 1.1763329305E+01
4.7000000000E+00 3.8105106927E+01 1.2016160086E+01
4.7200000000E+00 3.8098544344E+01 1.2390541629E+01
4.7400000000E+00 3.8150994078E+01 1.2630567311E+01
4.7600000000E+00 3.8277597129E+01 1.2877788397E+01
4.7800000000E+00 3.8366985153E+01 1.3188558680E+01
4.8000000000E+00 3.8422006349E+01 1.3559493523E+01
4.8200000000E+00 3.8499910203E+01 1.3736336238E+01
4.8400000000E+00 3.8699989935E+01 1.3932685542E+01
4.8600000000E+00 3.8821398804E+01 1.4280000260E+01
4.8800000000E+00 3.8915952111E+01 1.4459692529E+01
4.9000000000E+00 3.9075777099E+01 1.4688749260E+01
4.9200000000E+00 3.9247182742E+01 1.4910017301E+01
4.9400000000E+00 3.9389167815E+01 1.5229377203E+01
4.9600000000E+00 3.9547724086E+01 1.5599598250E+01
4.9800000000E+00 3.9486951180E+01 1.5554745242E+01
5.0000000000E+00 3.9858122013E+01 1.5749310660E+01
5.0200000000E+00 4.0133681362E+01 1.5933566445E+01
5.0400000000E+00 4.0309734239E+01 1.6259963907E+01
5.0600000000E+00 4.0398860443E+01 1.6448808774E+01
5.0800000000E+00 4.0500289564E+01 1.6499314064E+01
5.1000000000E+00 4.0868050984E+01 1.6617601696E+01
5.1200000000E+00 4.1139718093E+01 1.6771151176E+01
5.1400000000E+00 4.1365739804E+01 1.6915914534E+01
5.1600000000E+00 4.1613158953E+01 1.7014228938E+01
5.1800000000E+00 4.1775154773E+01 1.7087104816E+01
5.2000000000E+00 4.2083872051E+01 1.7199426150E+01
5.2200000000E+00 4.2197805578E+01 1.7309352390E+01
5.2400000000E+00 4.2428128875E+01 1.7400427455E+01
5.2600000000E+00 4.2733482939E+01 1.7411660567E+01
5.2800000000E+00 4.3055724813E+01 1.7402912433E+01
5.3000000000E+00 4.3225902803E+01 1.7483747586E+01
5.3200000000E+00 4.3464559565E+01 1.7509263280E+01
5.3400000000E+00 4.3740497850E+01 1.7453791458E+01
5.3600000000E+00 4.4017228132E+01 1.7341886309E+01
5.3800000000E+00 4.4210259358E+01 1.7374864632E+01
5.4000000000E+00 4.4411812149E+01 1.7337164492E+01
5.4200000000E+00 4.4617089720E+01 1.7226359609E+01
5.4400000000E+00 4.4741242827E+01 1.7115381809E+01
5.4600000000E+00 4.4830049431E+01 1.6998123500E+01
5.4800000000E+00 4.4904309154E+01 1.6878857538E+01
5.5000000000E+00 4.4967178635E+01 1.6741591802E+01
5.5200000000E+00 4.5027798106E+01 1.6593531213E+01
5.5400000000E+00 4.5086737410E+01 1.6423551871E+01
5.5600000000E+00 4.5123967806E+01 1.6225352407E+01
5.5800000000E+00 4.5144102802E+01 1.5969442722E+01
5.6000000000E+00 4.5156798964E+01 1.5750638417E+01
5.6200000000E+00 4.5134249707E+01 1.5507165078E+01
5.6400000000E+00 4.5063536927E+01 1.5221575328E+01
5.6600000000E+00 4.4974175263E+01 1.4986026088E+01
5.6800000000E+00 4.4892958049E+01 1.4739553118E+01
5.7000000000E+00 4.4777437786E+01 1.4517905434E+01
5.7200000000E+00 4.4626582195E+01 1.4322605792E+01
5.7400000000E+00 4.4444011292E+01 1.4158707835E+01
5.7600000000E+00 4.4232564100E+01 1.4028472326E+01
5.7800000000E+00 4.4013309740E+01 1.3894537755E+01
5.8000000000E+00 4.3816416210E+01 1.3741797420E+01
5.8200000000E+00 4.3593167827E+01 1.3631590912E+01
5.8400000000E+00 4.3338428972E+01 1.3567785671E+01
5.8600000000E+00 4.3045141701E+01 1.3552030719E+01
5.8800000000E+00 4.2802737316E+01 1.3485700031E+01
5.9000000000E+00 4.2554516006E+01 1.3447124176E+01
5.9200000000E+00 4.2286984314E+01 1.3454958630E+01
5.9400000000E+00 4.2006954221E+01 1.3511382486E+01
5.9600000000E+00 4.1748133834E+01 1.3470548539E+01
5.9800000000E+00 4.1477707138E+01 1.3474531302E+01
6.0000000000E+00 4.1209942286E+01 1.3530039872E+01
6.0200000000E+00 4.0952611075E+01 1.3606328064E+01
6.0400000000E+00 4.0649918170E+01 1.3591425271E+01
6.0600000000E+00 4.0362536370E+01 1.3637432217E+01
6.0800000000E+00 4.0112356220E+01 1.3739865864E+01
6.1000000000E+00 3.9837455612E+01 1.3801016077E+01
6.1200000000E+00 3.9508686841E+01 1.3832067214E+01
6.1400000000E+00 3.9289530742E+01 1.3919648250E+01
6.1600000000E+00 3.9049423845E+01 1.4065591680E+01
6.1800000000E+00 3.8700209730E+01 1.4105911149E+01
6.2000000000E+00 3.8440343732E+01 1.4161796959E+01
6.2200000000E+00 3.8189771963E+01 1.4286873803E+01
6.2400000000E+00 3.7948528678E+01 1.4445099093E+01
6.2600000000E+00 3.7550680102E+01 1.4516256889E+01
6.2800000000E+00 3.7250002786E+01 1.4673533664E+01
6.3000000000E+00 3.7222945519E+01 1.4704632702E+01
6.3200000000E+00 3.7007307497E+01 1.5040369939E+01
6.3400000000E+00 3.6686735196E+01 1.5112428995E+01
6.3600000000E+00 3.6429158523E+01 1.5242374027E+01
6.3800000000E+00 3.6223410808E+01 1.5422699777E+01
6.4000000000E+00 3.6067486418E+01 1.5650940240E+01
6.4200000000E+00 3.5904456117E+01 1.5869787634E+01
6.4400000000E+00 3.5698476859E+01 1.6049545285E+01
6.4600000000E+00 3.5458766733E+01 1.6207928252E+01
6.4800000000E+00 3.5276740587E+01 1.6406174422E+01
6.5000000000E+00 3.5192330649E+01 1.6540777178E+01
6.5200000000E+00 3.5106045631E+01 1.6894196397E+01
6.5400000000E+00 3.4920904881E+01 1.7167414796E+01
6.5600000000E+00 3.4799931421E+01 1.7205211277E+01
6.5800000000E+00 3.4657389368E+01 1.7436003040E+01
6.6000000000E+00 3.4596906762E+01 1.7756129829E+01
6.6200000000E+00 3.4533773857E+01 1.8077553401E+01
6.6400000000E+00 3.4422842110E+01 1.8229318100E+01
6.6600000000E+00 3.4351510692E+01 1.8473259657E+01
6.6800000000E+00 3.4357185646E+01 1.8773500444E+01
6.7000000000E+00 3.4365844765E+01 1.9073753560E+01
6.7200000000E+00 3.4290566320E+01 1.9268718610E+01
6.7400000000E+00 3.4277872790E+01 1.9521672851E+01
6.7600000000E+00 3.4345524132E+01 1.9795510813E+01
6.7800000000E+00 3.4428917142E+01 2.0050327049E+01
6.8000000000E+00 3.4395251543E+01 2.0282241276E+01
6.8200000000E+00 3.4440829143E+01 2.0529472060E+01
6.8400000000E+00 3.4565257861E+01 2.0768429893E+01
6.8600000000E+00 3.4747185183E+01 2.0972373809E+01
6.8800000000E+00 3.4793896911E+01 2.1207949921E+01
6.9000000000E+00 3.4882697874E+01 2.1416091397E+01
6.9200000000E+00 3.5036008311E+01 2.1603733098E+01
6.9400000000E+00 3.5212081915E+01 2.1778765375E+01
6.9600000000E+00 3.5428552106E+01 2.1922971803E+01
6.9800000000E+00 3.5622810125E+01 2.2069007265E+01
7.0000000000E+00 3.5774844239E+01 2.2227577212E+01
7.0200000000E+00 3.5993490589E+01 2.2325419873E+01
7.0400000000E+00 3.6171414175E+01 2.2469942950E+01
7.0600000000E+00 3.6301329553E+01 2.2522354118E+01
7.0800000000E+00 3.6553292576E+01 2.2572225305E+01
7.1000000000E+00 3.6863836210E+01 2.2574572755E+01
7.1200000000E+00 3.7091677203E+01 2.2586363084E+01
7.1400000000E+00 3.7280699634E+01 2.2595735206E+01
7.1600000000E+00 3.7508836033E+01 2.2556771993E+01
7.1800000000E+00 3.7762788441E+01 2.2466035078E+01
7.2000000000E+00 3.8013851197E+01 2.2339524818E+01
7.2200000000E+00 3.8215375314E+01 2.2262176988E+01
7.2400000000E+00 3.8398229277E+01 2.2151346225E+01
7.2600000000E+00 3.8564442606E+01 2.2010304179E+01
7.2800000000E+00 3.8696751692E+01 2.1842260362E+01
7.3000000000E+00 3.8805164735E+01 2.1653993709E+01
7.3200000000E+00 3.8890961342E+01 2.1448127364E+01
7.3400000000E+00 3.8954225868E+01 2.1226458353E+01
7.3600000000E+00 3.8994472464E+01 2.0991954261E+01
7.3800000000E+00 3.9031637121E+01 2.0805984869E+01
7.4000000000E+00 3.9031960525E+01 2.0540803926E+01
7.4200000000E+00 3.8996703333E+01 2.0292347010E+01
7.4400000000E+00 3.8935636132E+01 2.0055019601E+01
7.4600000000E+00 3.8881092674E+01 1.9824811646E+01
7.4800000000E+00 3.8799879583E+01 1.9585613928E+01
7.5000000000E+00 3.8670657787E+01 1.9328858109E+01
7.5200000000E+00 3.8517818665E+01 1.9111606350E+01
7.5400000000E+00 3.8365134779E+01 1.8886101571E+01
7.5600000000E+00 3.8213162253E+01 1.8649737912E+01
7.5800000000E+00 3.8020265774E+01 1.8444177779E+01
7.6000000000E+00 3.7830110896E+01 1.8225533289E+01
7.6200000000E+00 3.7617257951E+01 1.8034467102E+01
7.6400000000E+00 3.7451945033E+01 1.7789537823E+01
7.6600000000E+00 3.7257802628E+01 1.7577567533E+01
7.6800000000E+00 3.7022945188E+01 1.7433771061E+01
7.7000000000E+00 3.6811433823E+01 1.7197445458E+01
7.7200000000E+00 3.6585249392E+01 1.7003463898E+01
7.7400000000E+00 3.6413944958E+01 1.6736717339E+01
7.7600000000E+00 3.6253430787E+01 1.6595967980E+01
7.7800000000E+00 3.5942593526E+01 1.6415478715E+01
7.8000000000E+00 3.5728180807E+01 1.6175244917E+01
7.8200000000E+00 3.5486620968E+01 1.5999195011E+01
7.8400000000E+00 3.5277521766E+01 1.5783356752E+01
7.8600000000E+00 3.5017078862E+01 1.5698793821E+01
7.8800000000E+00 3.4801739355E+01 1.5430090908E+01
7.9000000000E+00 3.4570381361E+01 1.5232193934E+01
7.9200000000E+00 3.4379637100E+01 1.5134065237E+01
7.9400000000E+00 3.4032486515E+01 1.5082832004E+01
7.9600000000E+00 3.3759648058E+01 1.4786830753E+01
7.9800000000E+00 3.3656572131E+01 1.4689917920E+01
8.0000000000E+00 3.3379787669E+01 1.4582560913E+01
8.0200000000E+00 3.3030135140E+01 1.4580167540E+01
8.0400000000E+00 3.2778566093E+01 1.4391646896E+01
8.0600000000E+00 3.2577452478E+01 1.4292782521E+01
8.0800000000E+00 3.2287274353E+01 1.4258517248E+01
8.1000000000E+00 3.1975072967E+01 1.4292791709E+01
8.1200000000E+00 3.1715437898E+01 1.4154132694E+01
8.1400000000E+00 3.1478305567E+01 1.4105783206E+01
8.1600000000E+00 3.1187579776E+01 1.4140934884E+01
8.1800000000E+00 3.0926305953E+01 1.4180898232E+01
8.2000000000E+00 3.0672613368E+01 1.4106478124E+01
8.2200000000E+00 3.0401556160E+01 1.4115320120E+01
8.2400000000E+00 3.0157642463E+01 1.4204091397E+01
8.2600000000E+00 2.9911656742E+01 1.4281507935E+01
8.2800000000E+00 2.9634749368E+01 1.4260561552E+01
8.3000000000E+00 2.9371629489E+01 1.4327647506E+01
8.3200000000E+00 2.9178402099E+01 1.4452005643E+01
8.3400000000E+00 2.8972993597E+01 1.4632614183E+01
8.3600000000E+00 2.8679369529E+01 1.4658821503E+01
8.3800000000E+00 2.8488082451E+01 1.4742651997E+01
8.4000000000E+00 2.8323602428E+01 1.4912181520E+01
8.4200000000E+00 2.8135794255E+01 1.5130687267E+01
8.4400000000E+00 2.7949114031E+01 1.5327295910E+01
8.4600000000E+00 2.7631738203E+01 1.5458066992E+01
8.4800000000E+00 2.7627124315E+01 1.5428229955E+01
8.5000000000E+00 2.7466296755E+01 1.5719295367E+01
8.5200000000E+00 2.7347503318E+01 1.6041265246E+01
8.5400000000E+00 2.7212425441E+01 1.6248909835E+01
8.5600000000E+00 2.7118916462E+01 1.6482648178E+01
8.5800000000E+00 2.7083737225E+01 1.6672175351E+01
8.6000000000E+00 2.7070158838E+01 1.7009257165E+01
8.6200000000E+00 2.6991002499E+01 1.7237071481E+01
8.6400000000E+00 2.6943783788E+01 1.7326487057E+01
8.6600000000E+00 2.6971168350E+01 1.7699897248E+01
8.6800000000E+00 2.7040850338E+01 1.7941094387E+01
8.7000000000E+00 2.7052144376E+01 1.8128895801E+01
8.7200000000E+00 2.7088533518E+01 1.8377719148E+01
8.7400000000E+00 2.7166367513E+01 1.8579821934E+01
8.7600000000E+00 2.7290448571E+01 1.8767428407E+01
8.7800000000E+00 2.7451570935E+01 1.8935280124E+01
8.8000000000E+00 2.7583578339E+01 1.9103526450E+01
8.8200000000E+00 2.7710379528E+01 1.9264624650E+01
8.8400000000E+00 2.7873043934E+01 1.9399110454E+01
8.8600000000E+00 2.8059793146E+01 1.9509418477E+01
8.8800000000E+00 2.8227199660E+01 1.9585142866E+01
8.9000000000E+00 2.8429899828E+01 1.9639810616E+01
8.9200000000E+00 2.8660718481E+01 1.9667497513E+01
8.9400000000E+00 2.8921968389E+01 1.9665787282E+01
8.9600000000E+00 2.9133053711E+01 1.9655732323E+01
8.9800000000E+00 2.9334634026E+01 1.9621494174E+01
9.0000000000E+00 2.9553456218E+01 1.9550841816E+01
9.0200000000E+00 2.9787329522E+01 1.9440387957E+01
9.0400000000E+00 3.0026999377E+01 1.9295544304E+01
9.0600000000E+00 3.0233310235E+01 1.9164664674E+01
9.0800000000E+00 3.0428316157E+01 1.8998586396E+01
9.1000000000E+00 3.0600733103E+01 1.8816258324E+01
9.1200000000E+00 3.0751867968E+01 1.8605722109E+01
9.1400000000E+00 3.0878813124E+01 1.8368521128E+01
9.1600000000E+00 3.0979208519E+01 1.8105582531E+01
9.1800000000E+00 3.1115656099E+01 1.7887239862E+01
9.2000000000E+00 3.1257634399E+01 1.7666244296E+01
9.2200000000E+00 3.1362636149E+01 1.7403180023E+01
9.2400000000E+00 3.1422485492E+01 1.7096791982E+01
9.2600000000E+00 3.1542930557E+01 1.6823314067E+01
9.2800000000E+00 3.1651144798E+01 1.6571449260E+01
9.3000000000E+00 3.1714590615E+01 1.6277688705E+01
